po_id,po_line_id,po_created_date,vendor_id,erp_sku_code,center_id,ordered_qty,confirmed_qty,promised_delivery_date,po_status,cancelled_qty,last_updated_at
PO001152,001,2025-11-11,V008,ERP-I00032,FC_INCHEON,174,143,2025-12-16,Partial,31,2025-12-24 02:00:00
PO001164,001,2025-11-11,V009,ERP-I00033,MFC_GANGNAM,42,40,2025-12-05,Closed,2,2025-12-04 02:00:00
PO001231,001,2025-11-11,V009,ERP-I00035,MFC_GANGNAM,48,45,2025-12-05,Closed,3,2025-12-05 02:00:00
PO001243,001,2025-11-11,V009,ERP-I00035,FC_DONGTAN,48,45,2025-12-05,Closed,3,2025-12-13 02:00:00
PO001255,001,2025-11-11,V009,ERP-I00035,FC_INCHEON,48,45,2025-12-05,Closed,3,2025-12-11 02:00:00
PO001268,001,2025-11-11,V009,ERP-I00036,MFC_GANGNAM,42,39,2025-12-05,Partial,3,2025-12-18 02:00:00
PO001280,001,2025-11-11,V009,ERP-I00036,FC_DONGTAN,84,80,2025-12-05,Closed,4,2025-12-07 02:00:00
PO001351,001,2025-11-11,V009,ERP-I00038,FC_DONGTAN,78,77,2025-12-05,Closed,1,2025-12-17 02:00:00
PO001413,001,2025-11-11,V005,ERP-I00040,MFC_GANGNAM,48,46,2025-11-17,Closed,2,2025-11-18 02:00:00
PO000012,001,2025-11-12,V006,ERP-I00001,MFC_GANGNAM,72,69,2025-12-10,Partial,3,2025-12-14 02:00:00
PO000036,001,2025-11-12,V006,ERP-I00001,FC_INCHEON,84,73,2025-12-10,Partial,11,2025-12-24 02:00:00
PO000060,001,2025-11-12,V002,ERP-I00002,FC_DONGTAN,144,123,2025-11-22,Partial,21,2025-12-02 02:00:00
PO000072,001,2025-11-12,V002,ERP-I00002,FC_INCHEON,120,101,2025-11-22,Partial,19,2025-11-25 02:00:00
PO000084,001,2025-11-12,V002,ERP-I00003,MFC_GANGNAM,138,123,2025-11-22,Closed,15,2025-11-26 02:00:00
PO000108,001,2025-11-12,V002,ERP-I00003,FC_INCHEON,168,162,2025-11-22,Partial,6,2025-11-24 02:00:00
PO000259,001,2025-11-12,V001,ERP-I00008,MFC_GANGNAM,204,203,2025-11-19,Closed,1,2025-11-21 02:00:00
PO000297,001,2025-11-12,V001,ERP-I00009,MFC_GANGNAM,240,227,2025-11-19,Partial,13,2025-11-20 02:00:00
PO000333,001,2025-11-12,V002,ERP-I00010,MFC_GANGNAM,168,148,2025-11-22,Closed,20,2025-11-28 02:00:00
PO000372,001,2025-11-12,V003,ERP-I00011,MFC_GANGNAM,42,40,2025-11-20,Closed,2,2025-11-20 02:00:00
PO000572,001,2025-11-12,V007,ERP-I00016,FC_INCHEON,72,47,2025-12-24,Open,25,2025-11-13 00:00:00
PO000619,001,2025-11-12,V003,ERP-I00018,MFC_GANGNAM,96,94,2025-11-20,Closed,2,2025-11-22 02:00:00
PO000632,001,2025-11-12,V003,ERP-I00018,FC_DONGTAN,168,168,2025-11-20,Closed,0,2025-11-22 02:00:00
PO000644,001,2025-11-12,V003,ERP-I00018,FC_INCHEON,120,117,2025-11-20,Partial,3,2025-11-20 02:00:00
PO000794,001,2025-11-12,V004,ERP-I00022,FC_INCHEON,120,112,2025-11-24,Partial,8,2025-11-25 02:00:00
PO000816,001,2025-11-12,V004,ERP-I00023,FC_DONGTAN,270,233,2025-11-24,Closed,37,2025-12-06 02:00:00
PO000827,001,2025-11-12,V004,ERP-I00023,FC_INCHEON,162,132,2025-11-24,Closed,30,2025-11-24 02:00:00
PO000839,001,2025-11-12,V004,ERP-I00024,MFC_GANGNAM,120,103,2025-11-24,Partial,17,2025-11-29 02:00:00
PO000874,001,2025-11-12,V004,ERP-I00025,MFC_GANGNAM,96,82,2025-11-24,Partial,14,2025-11-26 02:00:00
PO000911,001,2025-11-12,V005,ERP-I00026,MFC_GANGNAM,96,91,2025-11-18,Partial,5,2025-11-20 02:00:00
PO000924,001,2025-11-12,V005,ERP-I00026,FC_DONGTAN,156,148,2025-11-18,Closed,8,2025-11-19 02:00:00
PO001033,001,2025-11-12,V005,ERP-I00029,FC_DONGTAN,132,131,2025-11-18,Closed,1,2025-11-17 02:00:00
PO001058,001,2025-11-12,V004,ERP-I00030,MFC_GANGNAM,72,70,2025-11-24,Closed,2,2025-11-26 02:00:00
PO001071,001,2025-11-12,V004,ERP-I00030,FC_DONGTAN,120,97,2025-11-24,Closed,23,2025-11-26 02:00:00
PO001107,001,2025-11-12,V005,ERP-I00031,FC_DONGTAN,252,251,2025-11-18,Partial,1,2025-11-27 02:00:00
PO001175,001,2025-11-12,V009,ERP-I00033,FC_DONGTAN,72,67,2025-12-06,Closed,5,2025-12-16 02:00:00
PO001195,001,2025-11-12,V008,ERP-I00034,MFC_GANGNAM,120,115,2025-12-17,Closed,5,2025-12-29 02:00:00
PO001292,001,2025-11-12,V009,ERP-I00036,FC_INCHEON,54,52,2025-12-06,Partial,2,2025-12-07 02:00:00
PO001303,001,2025-11-12,V009,ERP-I00037,MFC_GANGNAM,66,0,2025-12-06,Cancelled,66,2025-11-13 00:00:00
PO001314,001,2025-11-12,V009,ERP-I00037,FC_DONGTAN,126,124,2025-12-06,Closed,2,2025-12-14 02:00:00
PO001362,001,2025-11-12,V009,ERP-I00038,FC_INCHEON,48,48,2025-12-06,Closed,0,2025-12-11 02:00:00
PO001388,001,2025-11-12,V005,ERP-I00039,FC_DONGTAN,120,117,2025-11-18,Closed,3,2025-11-18 02:00:00
PO000013,001,2025-12-08,V006,ERP-I00001,MFC_GANGNAM,72,56,2026-01-05,Open,16,2025-12-09 00:00:00
PO000061,001,2025-12-08,V002,ERP-I00002,FC_DONGTAN,168,148,2025-12-18,Closed,20,2025-12-17 02:00:00
PO000073,001,2025-12-08,V002,ERP-I00002,FC_INCHEON,120,99,2025-12-18,Partial,21,2025-12-21 02:00:00
PO000085,001,2025-12-08,V002,ERP-I00003,MFC_GANGNAM,162,141,2025-12-18,Partial,21,2025-12-28 02:00:00
PO000133,001,2025-12-08,V006,ERP-I00004,FC_DONGTAN,300,237,2026-01-05,Open,63,2025-12-09 00:00:00
PO000155,001,2025-12-08,V001,ERP-I00005,MFC_GANGNAM,216,212,2025-12-15,Partial,4,2025-12-17 02:00:00
PO000189,001,2025-12-08,V002,ERP-I00006,MFC_GANGNAM,204,198,2025-12-18,Partial,6,2025-12-18 02:00:00
PO000200,001,2025-12-08,V002,ERP-I00006,FC_DONGTAN,348,333,2025-12-18,Closed,15,2025-12-24 02:00:00
PO000225,001,2025-12-08,V001,ERP-I00007,MFC_GANGNAM,144,144,2025-12-15,Closed,0,2025-12-15 02:00:00
PO000272,001,2025-12-08,V001,ERP-I00008,FC_DONGTAN,372,361,2025-12-15,Closed,11,2025-12-15 02:00:00
PO000311,001,2025-12-08,V001,ERP-I00009,FC_DONGTAN,384,369,2025-12-15,Closed,15,2025-12-21 02:00:00
PO000334,001,2025-12-08,V002,ERP-I00010,MFC_GANGNAM,162,136,2025-12-18,Partial,26,2025-12-19 02:00:00
PO000347,001,2025-12-08,V002,ERP-I00010,FC_DONGTAN,384,344,2025-12-18,Partial,40,2025-12-25 02:00:00
PO000397,001,2025-12-08,V003,ERP-I00011,FC_INCHEON,54,54,2025-12-16,Closed,0,2025-12-16 02:00:00
PO000431,001,2025-12-08,V007,ERP-I00012,FC_INCHEON,192,117,2026-01-19,Open,75,2025-12-09 00:00:00
PO000444,001,2025-12-08,V003,ERP-I00013,MFC_GANGNAM,96,93,2025-12-16,Closed,3,2025-12-17 02:00:00
PO000482,001,2025-12-08,V007,ERP-I00014,MFC_GANGNAM,72,49,2026-01-19,Open,23,2025-12-09 00:00:00
PO000493,001,2025-12-08,V007,ERP-I00014,FC_DONGTAN,84,51,2026-01-19,Open,33,2025-12-09 00:00:00
PO000538,001,2025-12-08,V007,ERP-I00015,FC_INCHEON,204,166,2026-01-19,Open,38,2025-12-09 00:00:00
PO000549,001,2025-12-08,V007,ERP-I00016,MFC_GANGNAM,72,58,2026-01-19,Open,14,2025-12-09 00:00:00
PO000573,001,2025-12-08,V007,ERP-I00016,FC_INCHEON,72,57,2026-01-19,Open,15,2025-12-09 00:00:00
PO000620,001,2025-12-08,V003,ERP-I00018,MFC_GANGNAM,96,91,2025-12-16,Partial,5,2025-12-25 02:00:00
PO000633,001,2025-12-08,V003,ERP-I00018,FC_DONGTAN,192,184,2025-12-16,Closed,8,2025-12-16 02:00:00
PO000645,001,2025-12-08,V003,ERP-I00018,FC_INCHEON,120,114,2025-12-16,Partial,6,2025-12-27 02:00:00
PO000682,001,2025-12-08,V003,ERP-I00019,FC_INCHEON,132,130,2025-12-16,Partial,2,2025-12-17 02:00:00
PO000769,001,2025-12-08,V004,ERP-I00022,MFC_GANGNAM,96,81,2025-12-20,Closed,15,2025-12-22 02:00:00
PO000805,001,2025-12-08,V004,ERP-I00023,MFC_GANGNAM,120,101,2025-12-20,Closed,19,2025-12-23 02:00:00
PO000828,001,2025-12-08,V004,ERP-I00023,FC_INCHEON,156,139,2025-12-20,Closed,17,2025-12-31 02:00:00
PO000852,001,2025-12-08,V004,ERP-I00024,FC_DONGTAN,192,156,2025-12-20,Closed,36,2025-12-29 02:00:00
PO000875,001,2025-12-08,V004,ERP-I00025,MFC_GANGNAM,96,75,2025-12-20,Partial,21,2025-12-20 02:00:00
PO000899,001,2025-12-08,V004,ERP-I00025,FC_INCHEON,96,82,2025-12-20,Partial,14,2025-12-31 02:00:00
PO000925,001,2025-12-08,V005,ERP-I00026,FC_DONGTAN,192,182,2025-12-14,Partial,10,2025-12-16 02:00:00
PO000984,001,2025-12-08,V004,ERP-I00028,MFC_GANGNAM,144,121,2025-12-20,Partial,23,2025-12-25 02:00:00
PO001059,001,2025-12-08,V004,ERP-I00030,MFC_GANGNAM,72,61,2025-12-20,Open,11,2025-12-20 02:00:00
PO001072,001,2025-12-08,V004,ERP-I00030,FC_DONGTAN,120,110,2025-12-20,Partial,10,2025-12-23 02:00:00
PO001097,001,2025-12-08,V005,ERP-I00031,MFC_GANGNAM,144,142,2025-12-14,Closed,2,2025-12-16 02:00:00
PO001131,001,2025-12-08,V008,ERP-I00032,MFC_GANGNAM,150,120,2026-01-12,Open,30,2025-12-09 00:00:00
PO001207,001,2025-12-08,V008,ERP-I00034,FC_DONGTAN,216,205,2026-01-12,Open,11,2025-12-09 00:00:00
PO001281,001,2025-12-08,V009,ERP-I00036,FC_DONGTAN,90,90,2026-01-01,Open,0,2025-12-09 00:00:00
PO001293,001,2025-12-08,V009,ERP-I00036,FC_INCHEON,60,59,2026-01-01,Open,1,2025-12-09 00:00:00
PO001304,001,2025-12-08,V009,ERP-I00037,MFC_GANGNAM,66,66,2026-01-01,Open,0,2025-12-09 00:00:00
PO001315,001,2025-12-08,V009,ERP-I00037,FC_DONGTAN,126,119,2026-01-01,Open,7,2025-12-09 00:00:00
PO001376,001,2025-12-08,V005,ERP-I00039,MFC_GANGNAM,78,78,2025-12-14,Closed,0,2025-12-16 02:00:00
PO000037,001,2025-12-09,V006,ERP-I00001,FC_INCHEON,84,69,2026-01-06,Open,15,2025-12-10 00:00:00
PO000097,001,2025-12-09,V002,ERP-I00003,FC_DONGTAN,276,236,2025-12-19,Closed,40,2025-12-25 02:00:00
PO000236,001,2025-12-09,V001,ERP-I00007,FC_DONGTAN,264,257,2025-12-16,Closed,7,2025-12-17 02:00:00
PO000260,001,2025-12-09,V001,ERP-I00008,MFC_GANGNAM,216,209,2025-12-16,Partial,7,2025-12-18 02:00:00
PO000322,001,2025-12-09,V001,ERP-I00009,FC_INCHEON,288,278,2025-12-16,Partial,10,2025-12-16 02:00:00
PO000360,001,2025-12-09,V002,ERP-I00010,FC_INCHEON,210,164,2025-12-19,Closed,46,2025-12-26 02:00:00
PO000470,001,2025-12-09,V003,ERP-I00013,FC_INCHEON,108,102,2025-12-17,Closed,6,2025-12-19 02:00:00
PO000517,001,2025-12-09,V007,ERP-I00015,MFC_GANGNAM,180,0,2026-01-20,Cancelled,180,2025-12-10 00:00:00
PO000596,001,2025-12-09,V007,ERP-I00017,FC_DONGTAN,192,145,2026-01-20,Open,47,2025-12-10 00:00:00
PO000607,001,2025-12-09,V007,ERP-I00017,FC_INCHEON,168,139,2026-01-20,Open,29,2025-12-10 00:00:00
PO000669,001,2025-12-09,V003,ERP-I00019,FC_DONGTAN,204,202,2025-12-17,Closed,2,2025-12-16 02:00:00
PO000695,001,2025-12-09,V003,ERP-I00020,MFC_GANGNAM,96,96,2025-12-17,Closed,0,2025-12-16 02:00:00
PO000756,001,2025-12-09,V005,ERP-I00021,FC_INCHEON,192,181,2025-12-15,Closed,11,2025-12-14 02:00:00
PO000795,001,2025-12-09,V004,ERP-I00022,FC_INCHEON,144,131,2025-12-21,Closed,13,2025-12-26 02:00:00
PO000817,001,2025-12-09,V004,ERP-I00023,FC_DONGTAN,270,211,2025-12-21,Partial,59,2025-12-31 02:00:00
PO000864,001,2025-12-09,V004,ERP-I00024,FC_INCHEON,114,98,2025-12-21,Closed,16,2025-12-29 02:00:00
PO000912,001,2025-12-09,V005,ERP-I00026,MFC_GANGNAM,108,107,2025-12-15,Partial,1,2025-12-16 02:00:00
PO000959,001,2025-12-09,V004,ERP-I00027,FC_DONGTAN,324,260,2025-12-21,Partial,64,2025-12-21 02:00:00
PO000972,001,2025-12-09,V004,ERP-I00027,FC_INCHEON,162,144,2025-12-21,Partial,18,2025-12-23 02:00:00
PO001021,001,2025-12-09,V005,ERP-I00029,MFC_GANGNAM,54,52,2025-12-15,Closed,2,2025-12-14 02:00:00
PO001085,001,2025-12-09,V004,ERP-I00030,FC_INCHEON,96,87,2025-12-21,Closed,9,2025-12-20 02:00:00
PO001108,001,2025-12-09,V005,ERP-I00031,FC_DONGTAN,216,216,2025-12-15,Closed,0,2025-12-17 02:00:00
PO001153,001,2025-12-09,V008,ERP-I00032,FC_INCHEON,186,161,2026-01-13,Open,25,2025-12-10 00:00:00
PO001165,001,2025-12-09,V009,ERP-I00033,MFC_GANGNAM,42,40,2026-01-02,Open,2,2025-12-10 00:00:00
PO001196,001,2025-12-09,V008,ERP-I00034,MFC_GANGNAM,120,93,2026-01-13,Open,27,2025-12-10 00:00:00
PO001219,001,2025-12-09,V008,ERP-I00034,FC_INCHEON,120,97,2026-01-13,Open,23,2025-12-10 00:00:00
PO001232,001,2025-12-09,V009,ERP-I00035,MFC_GANGNAM,48,48,2026-01-02,Open,0,2025-12-10 00:00:00
PO001256,001,2025-12-09,V009,ERP-I00035,FC_INCHEON,48,48,2026-01-02,Partial,0,2025-12-31 02:00:00
PO001352,001,2025-12-09,V009,ERP-I00038,FC_DONGTAN,66,63,2026-01-02,Closed,3,2025-12-31 02:00:00
PO001401,001,2025-12-09,V005,ERP-I00039,FC_INCHEON,84,80,2025-12-15,Partial,4,2025-12-18 02:00:00
PO001414,001,2025-12-09,V005,ERP-I00040,MFC_GANGNAM,48,46,2025-12-15,Partial,2,2025-12-16 02:00:00
PO001424,001,2025-12-09,V005,ERP-I00040,FC_DONGTAN,72,69,2025-12-15,Closed,3,2025-12-16 02:00:00
PO000025,001,2025-12-10,V006,ERP-I00001,FC_DONGTAN,114,104,2026-01-07,Open,10,2025-12-11 00:00:00
PO000109,001,2025-12-10,V002,ERP-I00003,FC_INCHEON,162,135,2025-12-20,Closed,27,2025-12-23 02:00:00
PO000120,001,2025-12-10,V006,ERP-I00004,MFC_GANGNAM,180,161,2026-01-07,Open,19,2025-12-11 00:00:00
PO000178,001,2025-12-10,V001,ERP-I00005,FC_INCHEON,204,199,2025-12-17,Closed,5,2025-12-17 02:00:00
PO000212,001,2025-12-10,V002,ERP-I00006,FC_INCHEON,210,205,2025-12-20,Partial,5,2025-12-30 02:00:00
PO000248,001,2025-12-10,V001,ERP-I00007,FC_INCHEON,168,159,2025-12-17,Partial,9,2025-12-23 02:00:00
PO000285,001,2025-12-10,V001,ERP-I00008,FC_INCHEON,234,221,2025-12-17,Partial,13,2025-12-19 02:00:00
PO000298,001,2025-12-10,V001,ERP-I00009,MFC_GANGNAM,192,187,2025-12-17,Closed,5,2025-12-18 02:00:00
PO000373,001,2025-12-10,V003,ERP-I00011,MFC_GANGNAM,42,41,2025-12-18,Closed,1,2025-12-20 02:00:00
PO000407,001,2025-12-10,V007,ERP-I00012,MFC_GANGNAM,168,107,2026-01-21,Open,61,2025-12-11 00:00:00
PO000418,001,2025-12-10,V007,ERP-I00012,FC_DONGTAN,288,174,2026-01-21,Open,114,2025-12-11 00:00:00
PO000457,001,2025-12-10,V003,ERP-I00013,FC_DONGTAN,168,168,2025-12-18,Partial,0,2025-12-29 02:00:00
PO000505,001,2025-12-10,V007,ERP-I00014,FC_INCHEON,72,44,2026-01-21,Open,28,2025-12-11 00:00:00
PO000528,001,2025-12-10,V007,ERP-I00015,FC_DONGTAN,360,290,2026-01-21,Open,70,2025-12-11 00:00:00
PO000561,001,2025-12-10,V007,ERP-I00016,FC_DONGTAN,120,0,2026-01-21,Cancelled,120,2025-12-11 00:00:00
PO000657,001,2025-12-10,V003,ERP-I00019,MFC_GANGNAM,120,114,2025-12-18,Closed,6,2025-12-19 02:00:00
PO000707,001,2025-12-10,V003,ERP-I00020,FC_DONGTAN,144,137,2025-12-18,Closed,7,2025-12-20 02:00:00
PO000719,001,2025-12-10,V003,ERP-I00020,FC_INCHEON,120,113,2025-12-18,Partial,7,2025-12-17 02:00:00
PO000731,001,2025-12-10,V005,ERP-I00021,MFC_GANGNAM,138,138,2025-12-16,Closed,0,2025-12-15 02:00:00
PO000743,001,2025-12-10,V005,ERP-I00021,FC_DONGTAN,246,239,2025-12-16,Closed,7,2025-12-18 02:00:00
PO000782,001,2025-12-10,V004,ERP-I00022,FC_DONGTAN,168,150,2025-12-22,Partial,18,2025-12-27 02:00:00
PO000840,001,2025-12-10,V004,ERP-I00024,MFC_GANGNAM,96,76,2025-12-22,Partial,20,2025-12-25 02:00:00
PO000887,001,2025-12-10,V004,ERP-I00025,FC_DONGTAN,144,124,2025-12-22,Closed,20,2025-12-24 02:00:00
PO000937,001,2025-12-10,V005,ERP-I00026,FC_INCHEON,108,103,2025-12-16,Closed,5,2025-12-18 02:00:00
PO000949,001,2025-12-10,V004,ERP-I00027,MFC_GANGNAM,138,113,2025-12-22,Partial,25,2025-12-29 02:00:00
PO000996,001,2025-12-10,V004,ERP-I00028,FC_DONGTAN,276,231,2025-12-22,Closed,45,2025-12-21 02:00:00
PO001034,001,2025-12-10,V005,ERP-I00029,FC_DONGTAN,108,106,2025-12-16,Closed,2,2025-12-16 02:00:00
PO001047,001,2025-12-10,V005,ERP-I00029,FC_INCHEON,84,80,2025-12-16,Closed,4,2025-12-18 02:00:00
PO001120,001,2025-12-10,V005,ERP-I00031,FC_INCHEON,156,155,2025-12-16,Closed,1,2025-12-18 02:00:00
PO001143,001,2025-12-10,V008,ERP-I00032,FC_DONGTAN,258,210,2026-01-14,Open,48,2025-12-11 00:00:00
PO001176,001,2025-12-10,V009,ERP-I00033,FC_DONGTAN,66,64,2026-01-03,Open,2,2025-12-11 00:00:00
PO001244,001,2025-12-10,V009,ERP-I00035,FC_DONGTAN,72,68,2026-01-03,Open,4,2025-12-11 00:00:00
PO001269,001,2025-12-10,V009,ERP-I00036,MFC_GANGNAM,42,40,2026-01-03,Open,2,2025-12-11 00:00:00
PO001328,001,2025-12-10,V009,ERP-I00037,FC_INCHEON,84,79,2026-01-03,Open,5,2025-12-11 00:00:00
PO001363,001,2025-12-10,V009,ERP-I00038,FC_INCHEON,54,53,2026-01-03,Open,1,2025-12-11 00:00:00
PO001389,001,2025-12-10,V005,ERP-I00039,FC_DONGTAN,150,142,2025-12-16,Closed,8,2025-12-15 02:00:00
PO001436,001,2025-12-10,V005,ERP-I00040,FC_INCHEON,72,72,2025-12-16,Partial,0,2025-12-17 02:00:00
